,PM2.5,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
18298,49.0,2.0,49.0,1000.0,41.0,6.0,998.1,2.8,0.1,2.1
18299,43.0,2.0,34.0,1000.0,66.0,6.9,997.4,2.8,0.0,1.6
18300,34.0,2.0,27.0,900.0,77.0,7.8,995.5,3.3,0.1,2.8
18301,25.0,2.0,19.0,700.0,92.0,9.8,994.5,4.0,0.0,2.9
18302,27.0,2.0,16.0,700.0,102.0,11.1,993.8,4.3,0.0,2.3
18303,32.0,2.0,16.0,600.0,112.0,12.2,992.9,3.9,0.0,2.3
18304,34.0,2.0,16.0,700.0,115.0,14.1,992.8,2.3,0.0,3.0
18305,36.0,3.0,24.0,800.0,100.0,13.6,993.5,3.6,0.0,1.4
18306,25.0,3.0,22.0,700.0,83.0,14.8,994.6,2.7,0.0,4.5
18307,17.0,2.0,22.0,600.0,82.0,14.0,995.4,1.6,0.0,4.5
18308,17.0,2.0,26.0,600.0,80.0,14.0,996.8,1.6,0.0,4.3
18309,13.0,2.0,22.0,500.0,92.0,14.0,998.2,0.9,0.0,3.4
18310,12.0,2.0,21.0,400.0,96.0,13.7,999.3,0.7,0.0,3.7
18311,11.0,2.0,20.0,500.0,97.0,13.4,1000.0,0.7,0.0,5.1
18312,10.0,3.0,20.0,500.0,96.0,12.7,1001.1,0.7,0.0,3.1
18313,13.0,3.0,30.0,500.0,82.0,10.2,1002.5,3.2,0.0,1.0
18314,19.0,2.0,43.0,500.0,57.0,9.2,1003.2,3.2,0.0,1.2
18315,19.0,4.0,34.0,500.0,62.0,8.2,1004.2,3.4,0.0,0.7
18316,23.0,5.0,42.0,500.0,61.9272075420775,9.0,1004.7,2.5,0.0,1.5
18317,18.0,5.0,34.0,500.0,58.0,8.4,1005.9,1.8,0.0,1.3
18318,23.0,5.0,37.0,500.0,57.0,6.4,1007.2,1.7,0.0,0.9
18319,23.0,6.0,50.0,600.0,52.0,8.3,1008.1,1.7,0.0,1.2
18320,27.0,7.0,50.0,600.0,58.0,11.1,1009.0,0.2,0.0,1.9
18321,24.0,7.0,38.0,600.0,74.0,12.9,1009.3,-0.4,0.0,1.3
18322,16.0,6.0,22.0,400.0,102.0,14.0,1009.8,-0.5,0.0,1.8
18323,13.0,6.0,20.0,400.0,112.0,14.5,1009.1,-0.8,0.0,3.2
18324,15.0,6.0,22.0,400.0,120.0,15.3,1009.3,-0.5,0.0,3.0
18325,21.0,6.0,18.0,400.0,134.0,15.8,1008.6,1.5,0.0,3.1
18326,38.0,7.0,28.0,600.0,132.0,16.1,1008.2,0.6,0.0,2.8
18327,45.0,6.0,27.0,600.0,134.0,15.8,1008.1,0.7,0.0,3.2
18328,45.0,7.0,30.0,600.0,131.0,16.0,1007.7,0.5,0.0,2.5
18329,45.0,7.0,35.0,800.0,136.0,14.8,1007.9,0.6,0.0,2.4
18330,60.0,7.0,44.0,1000.0,134.0,14.2,1008.3,0.8,0.0,2.4
18331,76.0,10.0,58.0,1400.0,112.0,13.2,1008.8,1.8,0.0,3.1
18332,71.0,10.0,38.0,1100.0,124.0,12.4,1009.2,2.3,0.0,2.2
18333,54.0,7.0,36.0,700.0,107.0,11.6,1009.9,2.6,0.0,3.5
18334,40.0,7.0,37.0,600.0,90.0,10.6,1010.4,0.9,0.0,4.1
18335,31.0,7.0,34.0,600.0,87.0,9.9,1010.2,1.3,0.0,2.6
18336,34.0,8.0,35.0,800.0,80.0,9.4,1009.8,1.5,0.0,3.2
18337,34.0,7.0,43.0,600.0,68.0,9.0,1009.3,1.9,0.0,2.8
18338,36.0,6.0,40.0,600.0,64.0,8.7,1008.7,1.6,0.0,2.1
18339,38.0,7.0,38.0,600.0,68.0,8.8,1008.0,1.2,0.0,1.5
18340,35.0,7.0,37.0,600.0,75.0,9.3,1007.4,1.0,0.0,2.2
18341,37.0,6.0,42.0,600.0,68.0,8.6,1006.8,1.7,0.0,1.5
18342,35.0,7.0,42.0,600.0,65.0,9.2,1007.7,0.6,0.0,2.6
18343,36.0,7.0,37.0,500.0,88.0,9.7,1008.9,0.3,0.0,1.8
18344,45.0,8.0,44.0,500.0,84.0,10.4,1008.8,1.0,0.0,1.4
18345,56.0,9.0,41.0,600.0,93.0,11.2,1008.4,0.6,0.0,2.6
18346,72.0,10.0,40.0,700.0,105.0,11.7,1009.1,0.7,0.0,2.8
18347,78.0,11.0,39.0,800.0,115.0,13.1,1008.4,0.5,0.0,3.0
18348,77.0,10.0,30.0,700.0,138.0,14.0,1007.5,0.6,0.0,2.4
18349,74.0,9.0,23.0,700.0,161.0,15.1,1007.9,0.9,0.0,3.0
18350,70.0,9.0,23.0,600.0,170.0,16.0,1007.0,1.3,0.0,2.4
18351,74.0,8.0,26.0,600.0,175.0,16.0,1006.7,1.3,0.0,2.0
18352,69.0,8.0,26.0,600.0,177.0,16.4,1006.7,1.7,0.0,1.3
18353,71.0,8.0,30.0,600.0,170.0,16.7,1006.1,1.9,0.0,1.5
18354,83.0,8.0,46.0,700.0,150.0,15.8,1006.6,2.2,0.0,1.5
18355,85.0,7.0,68.0,1100.0,121.0,15.1,1007.6,2.6,0.0,2.0
18356,90.0,8.0,59.0,800.0,126.0,14.6,1008.7,3.1,0.0,2.1
18357,91.0,8.0,47.0,700.0,134.0,14.4,1009.3,3.2,0.0,3.7
18358,104.0,8.0,49.0,800.0,124.0,13.9,1010.6,3.6,0.0,2.8
18359,105.0,10.0,42.0,700.0,131.0,13.3,1010.5,3.9,0.0,2.3
18360,115.0,12.0,52.0,800.0,109.0,13.0,1010.3,3.9,0.0,1.7
18361,126.0,11.0,62.0,800.0,82.0,12.7,1010.2,4.4,0.0,1.7
18362,124.0,6.0,77.0,900.0,55.0,11.0,1009.6,4.9,0.0,0.5
18363,116.0,5.0,115.0,900.0,12.0,10.6,1009.6,5.6,0.0,0.3
18364,117.0,4.0,128.0,1100.0,-0.7193740689454158,10.8,1009.5,6.0,0.0,0.4
18365,127.0,4.0,119.0,1100.0,2.0,10.7,1009.8,5.9,0.0,0.7
18366,143.0,4.0,123.0,1200.0,2.0,11.4,1010.9,5.0,0.0,1.9
18367,118.0,5.0,72.0,800.0,30.0,12.2,1011.6,2.1,0.0,1.3
18368,30.0,2.0,21.0,300.0,80.0,14.2,1012.0,-8.5,0.0,4.2
18369,20.0,2.0,13.0,200.0,88.0,14.3,1012.5,-9.1,0.0,4.4
18370,25.0,2.0,10.0,200.0,91.0,15.1,1012.9,-9.8,0.0,7.1
18371,27.0,2.0,10.0,200.0,90.0,15.3,1013.3,-12.1,0.0,7.6
18372,23.0,2.0,10.0,300.0,92.0,15.8,1013.4,-10.8,0.0,7.2
18373,19.0,2.0,9.0,300.0,98.0,15.9,1013.6,-9.2,0.0,6.7
18374,25.0,2.0,10.0,300.0,100.0,16.0,1013.4,-9.1,0.0,5.8
18375,23.0,2.0,10.0,300.0,99.0,15.9,1013.5,-9.2,0.0,6.1
18376,25.0,2.0,10.0,300.0,96.0,15.9,1014.0,-9.2,0.0,4.7
18377,18.0,2.0,11.0,300.0,90.0,14.5,1014.8,-8.9,0.0,6.6
18378,20.0,2.0,12.0,300.0,80.0,13.0,1015.9,-8.3,0.0,4.4
18379,14.0,2.0,11.0,300.0,73.0,11.3,1017.5,-9.7,0.0,3.8
18380,18.0,2.0,14.0,300.0,71.0,10.3,1019.3,-10.5,0.0,4.5
18381,22.0,2.0,12.0,200.0,77.0,9.3,1020.6,-11.4,0.0,3.8
18382,21.0,2.0,12.0,300.0,79.0,8.2,1021.9,-11.2,0.0,3.8
18383,24.0,2.0,11.0,200.0,78.0,7.6,1022.6,-10.7,0.0,2.9
18384,16.0,2.0,10.0,200.0,79.0,7.2,1023.3,-12.1,0.0,3.2
18385,18.0,2.0,12.0,200.0,78.0,6.4,1023.7,-11.3,0.0,2.1
18386,17.0,2.0,10.0,200.0,79.0,6.0,1024.0,-12.1,0.0,3.7
18387,21.0,2.0,10.0,200.0,79.0,5.1,1024.4,-11.1,0.0,1.9
18388,18.0,2.0,9.0,200.0,80.0,4.9,1025.3,-11.3,0.0,2.6
18389,17.0,2.0,8.0,200.0,79.0,4.7,1025.9,-12.3,0.0,2.9
18390,17.0,2.0,9.0,200.0,76.0,4.3,1026.8,-11.4,0.0,1.8
18391,13.0,2.0,11.0,200.0,73.0,4.2,1027.8,-11.9,0.0,3.0
18392,14.0,2.0,14.0,200.0,70.0,5.0,1028.8,-12.5,0.0,3.2
18393,19.0,2.0,18.0,200.0,67.0,5.1,1029.1,-13.4,0.0,3.9
18394,18.0,2.0,14.0,200.0,73.0,5.8,1029.2,-13.8,0.0,3.5
18395,22.0,2.0,11.0,200.0,79.0,7.3,1028.8,-12.5,0.0,2.4
18396,12.0,2.0,9.0,200.0,86.0,7.8,1027.7,-13.2,0.0,3.3
18397,16.0,2.0,10.0,200.0,90.0,8.9,1026.6,-13.5,0.0,2.2
18398,19.0,2.0,9.0,200.0,97.0,10.3,1025.3,-14.5,0.0,2.4
18399,20.0,2.0,10.0,200.0,100.0,11.2,1024.5,-13.8,0.0,2.1
18400,20.0,3.0,11.0,200.0,100.0,11.7,1023.7,-14.1,0.0,1.7
18401,21.0,3.0,15.0,300.0,97.0,11.3,1023.5,-13.7,0.0,2.6
18402,30.0,3.0,36.0,400.0,78.0,10.1,1023.8,-13.9,0.0,2.2
18403,33.0,2.0,36.0,400.0,77.0,9.3,1024.1,-13.2,0.0,2.6
18404,34.0,2.0,32.0,300.0,79.0,9.0,1025.3,-11.6,0.0,3.4
18405,33.0,2.0,29.0,300.0,77.0,8.5,1026.1,-9.9,0.0,3.3
18406,40.0,3.0,36.0,400.0,66.0,7.7,1026.8,-8.8,0.0,2.0
18407,41.0,3.0,36.0,400.0,65.0,7.5,1027.2,-8.2,0.0,2.5
18408,43.0,5.0,36.0,400.0,63.0,6.5,1027.7,-7.5,0.0,2.0
18409,47.0,4.0,70.0,500.0,27.0,5.0,1028.3,-7.5,0.0,1.7
18410,39.0,5.0,57.0,400.0,36.0,5.2,1028.7,-11.0,0.0,2.7
18411,12.0,2.0,22.0,200.0,66.0,4.8,1029.1,-12.7,0.0,2.3
18412,8.0,3.0,26.0,200.0,70.45677555938961,4.0,1029.3,-12.5,0.0,1.7
18413,12.0,3.0,22.0,200.0,62.0,3.1,1029.2,-12.4,0.0,1.5
18414,10.0,3.0,27.0,300.0,58.0,1.7,1029.6,-10.8,0.0,1.2
18415,12.0,3.0,35.0,300.0,50.0,4.3,1030.3,-11.4,0.0,1.0
18416,12.0,3.0,29.0,300.0,58.0,6.6,1030.6,-12.6,0.0,1.3
18417,9.563063267735998,3.9183771619351155,21.863261007233397,320.13958346868804,66.94521479287563,7.7,1030.2,-12.7,0.0,1.4
18418,4.850163149681791,5.910855355888513,16.243798333737963,359.7969343885974,73.62302546779969,8.8,1029.8,-15.7,0.0,1.7
18419,2.212181456786691,7.447905871897656,12.002436493373555,369.5558181142081,78.98932340882394,9.7,1028.9,-15.0,0.0,3.3
18420,6.0,7.0,9.0,300.0,84.0,10.6,1027.8,-15.9,0.0,2.5
18421,14.0,5.0,8.0,200.0,88.0,11.5,1026.7,-16.0,0.0,1.8
18422,14.0,4.0,13.0,300.0,87.0,12.6,1025.3,-16.1,0.0,1.5
18423,12.0,4.0,20.0,300.0,82.0,12.6,1023.9,-14.3,0.0,3.0
18424,18.0,4.0,22.0,300.0,84.0,12.4,1023.0,-15.3,0.0,3.0
18425,23.0,4.0,25.0,300.0,87.0,12.3,1022.6,-14.5,0.0,4.1
18426,26.0,4.0,30.0,300.0,81.0,11.6,1022.3,-12.7,0.0,4.2
18427,25.0,3.0,28.0,400.0,81.0,10.9,1022.6,-11.2,0.0,4.4
18428,36.0,5.0,34.0,400.0,77.0,10.4,1023.4,-10.4,0.0,4.0
18429,50.0,10.0,47.0,600.0,72.0,9.9,1024.0,-8.3,0.0,3.4
18430,61.0,15.0,50.0,700.0,71.0,9.7,1023.9,-8.4,0.0,5.1
18431,64.0,15.0,47.0,700.0,66.0,9.0,1023.9,-6.8,0.0,3.9
18432,70.0,16.0,50.0,700.0,60.0,8.7,1023.5,-6.3,0.0,4.0
18433,71.0,13.0,59.0,700.0,50.0,8.4,1023.0,-5.5,0.0,3.8
18434,74.0,12.0,67.0,700.0,39.0,7.7,1022.9,-5.1,0.0,1.7
18435,77.0,9.0,79.0,700.0,23.0,7.5,1022.4,-4.3,0.0,2.9
18436,77.0,4.0,82.0,700.0,16.0,6.7,1021.8,-4.1,0.0,1.5
18437,73.0,6.0,95.0,1000.0,3.0,4.5,1021.6,-3.8,0.0,1.1
18438,84.0,8.0,93.0,1000.0,3.0,3.4,1022.1,-4.1,0.0,1.3
18439,95.0,12.0,89.0,1000.0,6.0,4.2,1022.4,-3.1,0.0,0.8
18440,95.0,11.0,84.0,1100.0,12.0,6.6,1022.4,-2.8,0.0,0.5
18441,104.0,11.0,87.0,1300.0,15.0,8.6,1022.3,-2.4,0.0,1.1
18442,100.0,16.0,91.0,1300.0,21.0,10.6,1022.1,-3.9,0.0,3.2
18443,102.0,30.0,53.0,1000.0,58.0,10.9,1021.5,-5.6,0.0,3.9
18444,84.0,28.0,34.0,800.0,82.0,12.6,1020.1,-5.9,0.0,3.7
18445,72.0,23.0,22.0,700.0,100.0,14.0,1019.0,-2.9,0.0,3.6
18446,86.0,25.0,27.0,800.0,101.0,13.6,1018.0,-1.2,0.0,4.0
18447,99.0,17.0,26.0,700.0,100.0,12.9,1017.4,-0.1,0.0,3.7
18448,107.0,14.0,30.0,700.0,91.0,12.2,1016.9,0.6,0.0,3.3
18449,111.0,15.0,37.0,800.0,82.0,11.6,1016.6,1.2,0.0,3.0
18450,122.0,16.0,37.0,900.0,84.0,11.3,1016.5,1.0,0.0,2.3
18451,126.0,16.0,41.0,900.0,78.0,10.8,1016.6,1.1,0.0,2.7
18452,128.0,16.0,54.0,900.0,58.0,9.8,1017.6,1.7,0.0,2.6
18453,138.0,11.0,57.0,1000.0,38.0,9.3,1018.0,1.4,0.0,1.6
18454,142.0,10.0,65.0,1000.0,27.0,8.9,1018.0,1.3,0.0,1.4
18455,139.0,14.0,76.0,1100.0,13.0,8.3,1018.1,1.4,0.0,1.0
18456,149.0,17.0,72.0,1100.0,14.0,7.4,1018.1,1.0,0.0,1.3
18457,135.0,18.0,66.0,1000.0,17.0,6.6,1017.7,0.7,0.0,1.3
18458,124.0,16.0,75.0,1000.0,7.0,5.4,1017.5,0.6,0.0,0.9
18459,123.0,12.0,79.0,1000.0,3.0,4.7,1017.3,0.1,0.0,0.8
18460,122.0,14.0,78.0,1100.0,2.3413068652717075,3.9,1016.9,0.6,0.0,0.5
18461,131.0,11.0,80.0,1200.0,3.0,3.2,1016.8,0.8,0.0,0.9
18462,138.0,11.0,83.0,1400.0,4.0,3.0,1016.9,0.2,0.0,0.9
18463,131.0,20.0,86.0,1400.0,5.0,4.3,1017.2,0.4,0.0,0.8
18464,136.0,25.0,86.0,1400.0,6.0,7.2,1017.4,0.4,0.0,0.8
18465,142.0,32.0,86.0,1500.0,12.0,9.4,1017.4,0.5,0.0,1.0
18466,168.0,32.0,87.0,1500.0,21.0,11.5,1017.5,0.9,0.0,1.1
18467,165.0,31.0,77.0,1400.0,46.0,12.5,1017.0,1.5,0.0,1.6
18468,173.0,28.0,81.0,1400.0,63.0,14.2,1016.1,1.8,0.0,2.0
18469,185.0,22.0,98.0,1400.0,65.0,15.7,1015.3,2.1,0.0,2.6
18470,196.0,20.0,68.0,1200.0,110.0,16.8,1014.4,2.0,0.0,2.8
18471,184.0,19.0,44.0,1100.0,136.0,17.3,1013.6,2.1,0.0,4.7
18472,164.0,17.0,38.0,1000.0,136.0,17.8,1013.4,2.5,0.0,3.0
18473,116.0,12.0,35.0,800.0,124.0,17.7,1013.5,1.2,0.0,3.9
18474,117.0,13.0,39.0,800.0,122.0,16.7,1013.4,3.0,0.0,3.5
18475,177.0,19.0,52.0,1100.0,121.0,15.8,1013.7,4.5,0.0,3.5
18476,231.0,20.0,63.0,1300.0,104.0,15.1,1014.6,5.0,0.0,3.2
18477,240.0,21.0,56.0,1400.0,102.0,14.8,1015.0,5.0,0.0,3.9
18478,237.0,21.0,56.0,1300.0,96.0,14.2,1015.3,5.8,0.0,3.0
18479,234.0,22.0,60.0,1300.0,82.0,13.6,1015.5,6.2,0.0,2.1
18480,242.0,21.0,61.0,1400.0,73.0,13.0,1015.6,5.9,0.0,1.6
18481,212.0,15.0,107.0,1400.0,20.0,10.1,1015.7,5.9,0.0,0.6
18482,201.0,9.0,125.0,1500.0,2.0,8.9,1015.6,6.0,0.0,1.4
18483,234.0,8.0,111.0,1400.0,2.0,7.7,1015.8,5.2,0.0,0.6
18484,229.0,7.0,100.0,1300.0,2.0,8.3,1015.7,5.6,0.0,1.4
18485,216.0,8.0,97.0,1300.0,2.0,6.6,1015.9,5.1,0.0,1.0
18486,206.0,8.0,96.0,1400.0,2.0,6.5,1016.5,5.1,0.0,0.8
18487,198.0,7.0,90.0,1400.0,3.0,7.1,1017.2,5.6,0.0,0.9
18488,218.0,12.0,85.0,1400.0,12.0,9.9,1017.3,6.6,0.0,1.7
18489,219.0,17.0,93.0,1500.0,14.0,11.5,1017.5,6.6,0.0,1.2
18490,213.0,22.0,91.0,1500.0,26.0,13.7,1017.5,7.2,0.0,1.4
18491,226.0,24.0,85.0,1400.0,50.0,15.7,1016.7,7.2,0.0,2.1
18492,205.0,22.0,65.0,1300.0,90.0,17.8,1015.8,4.0,0.0,2.3
18493,165.0,19.0,57.0,1100.0,105.0,19.0,1014.9,1.5,0.0,2.3
18494,133.0,14.0,41.0,800.0,124.0,20.2,1013.5,1.1,0.0,3.0
18495,112.0,10.0,37.0,700.0,140.0,20.5,1012.8,-0.2,0.0,3.0
18496,122.0,11.0,43.0,700.0,153.0,20.8,1012.1,0.6,0.0,2.9
18497,112.0,10.0,39.0,700.0,161.0,20.2,1012.5,-0.5,0.0,3.0
18498,82.0,7.0,37.0,600.0,128.0,19.8,1012.3,-0.3,0.0,2.7
18499,53.0,6.0,52.0,600.0,86.0,17.8,1012.6,0.0,0.0,0.9
18500,67.5,5.4,97.8,1000.0,30.6,15.0,1013.4,1.5,0.0,0.7
18501,92.0,6.0,125.0,1400.0,5.0,15.2,1014.1,1.7,0.0,1.8
18502,89.0,7.0,122.0,1300.0,13.0,16.6,1014.8,2.9,0.0,4.7
18503,60.0,11.0,36.0,700.0,91.0,15.9,1013.6,4.6,0.0,1.7
18504,64.0,9.0,98.0,800.0,25.0,15.9,1014.2,4.3,0.0,1.2
18505,70.0,10.0,118.0,900.0,10.0,14.2,1015.0,7.5,0.0,2.5
18506,116.0,10.0,104.0,1000.0,12.0,12.7,1014.6,8.2,0.1,3.8
18507,215.0,17.0,69.0,2300.0,34.0,12.2,1014.7,7.7,0.1,3.4
18508,244.0,26.0,82.0,3400.0,27.26423348020416,11.7,1014.6,8.2,0.1,1.3
18509,246.0,22.0,83.0,3500.0,9.0,11.0,1014.6,8.2,0.0,1.5
18510,239.0,17.0,86.0,3300.0,5.0,10.4,1015.6,7.8,0.0,1.1
18511,236.0,19.0,77.0,3300.0,15.0,10.7,1015.7,6.8,0.0,3.4
18512,223.0,35.0,62.0,3300.0,42.0,11.8,1016.2,6.9,0.0,4.8
18513,202.0,40.0,52.0,2900.0,65.0,13.4,1016.5,6.9,0.0,4.0
18514,185.0,34.0,47.0,2400.0,83.0,14.7,1016.7,7.3,0.0,3.0
18515,166.0,26.0,39.0,2000.0,102.0,16.1,1016.3,6.8,0.0,3.4
18516,136.0,20.0,31.0,1700.0,125.0,17.1,1015.8,6.9,0.0,3.0
18517,128.0,20.0,34.0,1900.0,135.0,17.5,1015.2,5.7,0.0,2.8
18518,127.0,18.0,34.0,1800.0,140.0,18.2,1014.4,6.1,0.0,2.1
18519,104.0,12.0,31.0,1200.0,143.0,18.1,1014.1,5.3,0.0,2.1
18520,86.0,11.0,31.0,1000.0,138.0,17.5,1014.1,5.4,0.0,3.2
18521,94.0,9.0,37.0,1100.0,122.0,16.2,1014.3,7.4,0.1,3.3
18522,87.0,11.0,45.0,1200.0,102.0,15.8,1014.7,7.0,0.0,4.5
18523,122.0,13.0,53.0,1700.0,90.0,14.8,1015.6,6.9,0.0,3.7
18524,134.0,15.0,49.0,1800.0,81.0,13.4,1016.3,6.9,0.0,4.9
18525,133.0,15.0,43.0,1700.0,67.0,12.5,1017.0,6.5,0.0,4.1
18526,84.0,5.0,37.0,1100.0,55.0,11.2,1019.7,8.8,4.6,0.6
18527,27.0,2.0,17.0,500.0,70.0,9.3,1020.2,7.2,11.7,1.9
18528,13.0,2.0,28.0,500.0,56.0,8.3,1018.7,6.6,2.8,0.9
18529,8.0,2.0,31.0,400.0,53.0,8.3,1018.5,6.8,0.0,0.7
18530,12.0,2.0,36.0,400.0,45.0,8.3,1018.3,6.4,0.0,0.6
18531,17.0,3.0,12.0,200.0,66.0,8.9,1017.3,-0.7,0.0,4.0
18532,13.0,3.0,13.0,300.0,65.0,8.6,1017.0,-3.0,0.0,4.5
18533,11.0,3.0,12.0,200.0,69.0,8.1,1017.1,-4.7,0.0,4.4
18534,7.0,2.0,12.0,200.0,72.0,7.9,1017.8,-5.9,0.0,5.6
18535,9.0,2.0,13.0,200.0,74.0,7.5,1018.6,-5.9,0.0,4.3
18536,14.0,3.0,14.0,200.0,73.0,7.7,1019.4,-5.7,0.0,3.9
18537,8.0,2.0,14.0,200.0,74.0,8.3,1020.1,-6.3,0.0,4.8
18538,12.0,2.0,13.0,200.0,77.0,9.2,1020.4,-7.1,0.0,5.2
18539,13.0,2.0,12.0,300.0,79.0,10.4,1020.5,-6.5,0.0,4.2
18540,13.0,2.0,9.0,200.0,85.0,10.5,1020.9,-5.1,0.0,4.6
18541,15.0,2.0,11.0,200.0,82.0,9.6,1021.5,-1.8,0.0,7.0
18542,14.0,2.0,12.0,300.0,84.0,8.4,1021.7,-2.9,0.0,8.4
18543,14.0,2.0,12.0,300.0,84.0,8.2,1022.4,-3.3,0.0,6.5
18544,18.0,2.0,12.0,300.0,87.0,7.2,1023.2,-4.3,0.0,7.7
18545,11.0,2.0,14.0,300.0,86.0,6.8,1023.9,-4.9,0.0,6.3
18546,14.0,2.0,15.0,300.0,88.0,6.6,1024.5,-4.2,0.0,5.0
18547,14.0,2.0,17.0,300.0,84.0,6.4,1025.1,-4.1,0.0,5.1
18548,15.0,2.0,16.0,300.0,84.0,6.0,1025.7,-4.8,0.0,3.9
18549,12.0,2.0,12.0,200.0,88.0,5.6,1026.5,-4.0,0.0,3.5
18550,9.0,2.0,12.0,200.0,87.0,4.7,1026.8,-2.4,0.0,3.4
18551,12.0,2.0,12.0,200.0,87.0,5.4,1026.3,-3.4,0.0,2.8
18552,11.0,2.0,15.0,200.0,82.0,5.6,1026.3,-3.8,0.0,3.3
18553,11.0,2.0,19.0,200.0,76.0,6.0,1026.1,-3.4,0.0,3.2
18554,13.0,2.0,18.0,200.0,78.0,5.0,1026.1,-1.7,0.0,3.8
18555,11.780765635415882,2.000002682500593,12.31567193612045,250.10892776546905,81.40763805719558,4.9,1025.9,-0.9,0.1,3.8
18556,11.0,2.0,9.0,300.0,84.8159391617529,5.3,1025.4,-1.8,0.1,4.8
18557,14.0,2.0,13.0,300.0,88.0,6.2,1025.0,-2.9,0.0,3.1
18558,14.0,2.0,15.0,300.0,89.0,6.3,1024.8,-2.8,0.0,2.2
18559,14.0,2.0,23.0,300.0,80.0,7.2,1024.8,-3.7,0.0,2.4
18560,20.0,2.0,25.0,400.0,81.0,7.9,1024.9,-3.6,0.0,4.0
18561,17.0,2.0,17.0,400.0,91.0,9.6,1024.4,-3.0,0.0,2.7
18562,21.0,2.0,14.0,300.0,97.0,11.2,1024.0,-3.0,0.0,2.5
18563,20.0,2.0,13.0,400.0,106.0,12.8,1023.1,-1.9,0.0,2.2
18564,28.0,5.0,13.0,600.0,112.0,14.3,1021.9,-1.4,0.0,1.8
18565,25.0,6.0,15.0,600.0,117.0,15.7,1020.6,-1.9,0.0,1.4
18566,31.0,6.0,15.0,600.0,127.0,16.9,1019.2,-2.2,0.0,1.6
18567,28.0,5.0,14.0,500.0,133.0,18.0,1017.5,-1.8,0.0,2.1
18568,33.0,4.0,19.0,500.0,131.0,18.5,1016.1,-2.5,0.0,2.4
18569,35.0,5.0,29.0,500.0,123.0,18.1,1015.2,-2.3,0.0,3.1
18570,40.0,5.0,40.0,500.0,127.0,16.7,1014.6,-1.0,0.0,3.8
18571,38.0,3.0,40.0,500.0,113.0,15.3,1014.0,0.7,0.0,3.0
18572,40.0,3.0,39.0,500.0,102.0,14.7,1014.0,1.9,0.0,4.0
18573,47.0,4.0,40.0,500.0,96.0,14.0,1013.5,1.9,0.0,3.8
18574,51.0,3.0,48.0,600.0,83.0,13.3,1012.4,2.2,0.0,3.8
18575,56.0,4.0,68.0,600.0,55.0,12.1,1011.5,2.5,0.0,2.3
18576,62.0,3.0,100.0,700.0,21.0,11.1,1010.6,2.9,0.0,2.0
18577,66.0,3.0,117.0,800.0,3.0,8.6,1010.0,3.4,0.0,0.4
18578,71.0,3.0,115.0,800.0,2.0,7.0,1009.3,3.8,0.0,0.0
18579,67.0,2.0,104.0,800.0,2.0,6.3,1008.6,4.0,0.0,0.3
18580,69.0,2.0,101.0,1000.0,2.0,5.5,1007.9,3.7,0.0,0.3
18581,77.0,3.0,105.0,1100.0,2.0,5.2,1007.4,3.5,0.0,0.7
18582,85.0,3.0,101.0,1000.0,3.0,4.5,1007.6,3.2,0.0,0.5
18583,81.0,3.0,94.0,1000.0,7.0,8.3,1007.7,2.3,0.0,0.9
18584,56.0,5.0,78.0,800.0,25.0,11.2,1007.4,1.4,0.0,1.1
18585,54.0,6.0,74.0,800.0,34.0,13.8,1006.8,0.1,0.0,1.4
18586,59.0,9.0,75.0,900.0,42.0,17.3,1006.2,0.9,0.0,1.0
18587,53.0,11.0,63.0,800.0,60.0,20.1,1005.2,-3.6,0.0,1.5
18588,46.0,11.0,64.0,800.0,71.0,22.3,1003.9,-4.0,0.0,2.4
18589,53.0,8.0,66.0,800.0,82.0,24.0,1002.8,-3.4,0.0,2.4
18590,53.0,7.0,71.0,700.0,91.0,24.8,1001.3,-3.6,0.0,2.8
18591,46.0,5.0,45.0,600.0,126.0,25.3,1000.0,-2.3,0.0,3.3
18592,50.0,7.0,39.0,500.0,138.0,25.5,999.2,-0.6,0.0,4.1
18593,50.0,7.0,37.0,500.0,141.0,24.9,998.9,1.1,0.0,4.8
18594,40.0,6.0,41.0,500.0,117.0,23.7,998.5,0.1,0.0,4.8
18595,54.0,7.0,50.0,600.0,115.0,22.4,998.7,0.2,0.0,2.9
18596,47.0,6.0,60.0,600.0,81.0,21.3,998.9,-0.7,0.0,3.0
18597,46.0,7.0,56.0,600.0,79.0,21.2,999.0,0.4,0.0,4.0
18598,48.0,7.0,70.0,600.0,60.0,20.3,998.8,0.1,0.0,2.2
18599,54.0,9.0,86.0,700.0,40.0,18.5,998.3,1.0,0.0,1.8
18600,58.0,8.0,100.0,700.0,21.0,15.4,998.2,3.5,0.0,0.5
18601,61.0,9.0,114.0,800.0,6.0,13.3,997.8,4.2,0.0,0.8
18602,74.0,6.0,115.0,800.0,3.0,12.0,997.1,4.2,0.0,0.6
18603,100.0,5.0,115.0,1100.0,3.0,10.8,996.7,4.5,0.0,0.5
18604,87.0,4.0,118.0,1200.0,2.5450959512540248,10.0,996.0,5.2,0.0,0.4
18605,83.0,5.0,115.0,1200.0,2.0,9.6,995.8,5.4,0.0,1.0
18606,85.0,7.0,115.0,1000.0,2.0,9.3,996.2,4.9,0.0,1.2
18607,105.0,16.0,114.0,1300.0,3.0,10.9,996.5,5.4,0.0,0.8
